seal_id,source_image,clean_image,image_size_orig_w,image_size_orig_h,image_size_clean_w,image_size_clean_h,symbol_id,symbol_index,bbox_clean_x1,bbox_clean_y1,bbox_clean_x2,bbox_clean_y2,bbox_orig_x1,bbox_orig_y1,bbox_orig_x2,bbox_orig_y2,symbol_path
page337_K-14_A_c1,data\cropped\page337_K-14_A_c1.png,data\clean\page337_K-14_A_c1_clean.png,685,695,685,695,page337_K-14_A_c1_sym_001,1,399,65,440,72,399,65,440,72,output\symbols\page337_K-14_A_c1_sym_001.png
page337_K-15_a_c0,data\cropped\page337_K-15_a_c0.png,data\clean\page337_K-15_a_c0_clean.png,682,741,666,741,page337_K-15_a_c0_sym_001,1,12,66,666,532,12,66,681,532,output\symbols\page337_K-15_a_c0_sym_001.png
page337_K-15_a_c0,data\cropped\page337_K-15_a_c0.png,data\clean\page337_K-15_a_c0_clean.png,682,741,666,741,page337_K-15_a_c0_sym_002,2,17,541,32,557,17,541,32,557,output\symbols\page337_K-15_a_c0_sym_002.png
page337_K-15_a_c0,data\cropped\page337_K-15_a_c0.png,data\clean\page337_K-15_a_c0_clean.png,682,741,666,741,page337_K-15_a_c0_sym_003,3,19,639,53,686,19,639,54,686,output\symbols\page337_K-15_a_c0_sym_003.png
page337_K-15_a_c0,data\cropped\page337_K-15_a_c0.png,data\clean\page337_K-15_a_c0_clean.png,682,741,666,741,page337_K-15_a_c0_sym_004,4,19,588,46,624,19,588,47,624,output\symbols\page337_K-15_a_c0_sym_004.png
page337_K-15_a_c0,data\cropped\page337_K-15_a_c0.png,data\clean\page337_K-15_a_c0_clean.png,682,741,666,741,page337_K-15_a_c0_sym_005,5,20,715,109,740,20,715,111,740,output\symbols\page337_K-15_a_c0_sym_005.png
page337_K-15_a_c0,data\cropped\page337_K-15_a_c0.png,data\clean\page337_K-15_a_c0_clean.png,682,741,666,741,page337_K-15_a_c0_sym_006,6,30,206,151,290,30,206,154,290,output\symbols\page337_K-15_a_c0_sym_006.png
page337_K-15_a_c0,data\cropped\page337_K-15_a_c0.png,data\clean\page337_K-15_a_c0_clean.png,682,741,666,741,page337_K-15_a_c0_sym_007,7,46,293,179,382,47,293,183,382,output\symbols\page337_K-15_a_c0_sym_007.png
page337_K-15_a_c0,data\cropped\page337_K-15_a_c0.png,data\clean\page337_K-15_a_c0_clean.png,682,741,666,741,page337_K-15_a_c0_sym_008,8,49,397,173,722,50,397,177,722,output\symbols\page337_K-15_a_c0_sym_008.png
page337_K-15_a_c0,data\cropped\page337_K-15_a_c0.png,data\clean\page337_K-15_a_c0_clean.png,682,741,666,741,page337_K-15_a_c0_sym_009,9,55,195,89,221,56,195,91,221,output\symbols\page337_K-15_a_c0_sym_009.png
page337_K-15_a_c0,data\cropped\page337_K-15_a_c0.png,data\clean\page337_K-15_a_c0_clean.png,682,741,666,741,page337_K-15_a_c0_sym_010,10,69,66,91,83,70,66,93,83,output\symbols\page337_K-15_a_c0_sym_010.png
page337_K-15_a_c0,data\cropped\page337_K-15_a_c0.png,data\clean\page337_K-15_a_c0_clean.png,682,741,666,741,page337_K-15_a_c0_sym_011,11,131,594,146,609,134,594,149,609,output\symbols\page337_K-15_a_c0_sym_011.png
page337_K-15_a_c0,data\cropped\page337_K-15_a_c0.png,data\clean\page337_K-15_a_c0_clean.png,682,741,666,741,page337_K-15_a_c0_sym_012,12,151,437,171,475,154,437,175,475,output\symbols\page337_K-15_a_c0_sym_012.png
page337_K-15_a_c0,data\cropped\page337_K-15_a_c0.png,data\clean\page337_K-15_a_c0_clean.png,682,741,666,741,page337_K-15_a_c0_sym_013,13,151,724,172,740,154,724,176,740,output\symbols\page337_K-15_a_c0_sym_013.png
page337_K-15_a_c0,data\cropped\page337_K-15_a_c0.png,data\clean\page337_K-15_a_c0_clean.png,682,741,666,741,page337_K-15_a_c0_sym_014,14,160,658,186,672,163,658,190,672,output\symbols\page337_K-15_a_c0_sym_014.png
page337_K-15_a_c0,data\cropped\page337_K-15_a_c0.png,data\clean\page337_K-15_a_c0_clean.png,682,741,666,741,page337_K-15_a_c0_sym_015,15,166,64,190,79,169,64,194,79,output\symbols\page337_K-15_a_c0_sym_015.png
page337_K-15_a_c0,data\cropped\page337_K-15_a_c0.png,data\clean\page337_K-15_a_c0_clean.png,682,741,666,741,page337_K-15_a_c0_sym_016,16,200,720,267,736,204,720,273,736,output\symbols\page337_K-15_a_c0_sym_016.png
page337_K-15_a_c0,data\cropped\page337_K-15_a_c0.png,data\clean\page337_K-15_a_c0_clean.png,682,741,666,741,page337_K-15_a_c0_sym_017,17,201,424,666,740,205,424,681,740,output\symbols\page337_K-15_a_c0_sym_017.png
page337_K-15_a_c0,data\cropped\page337_K-15_a_c0.png,data\clean\page337_K-15_a_c0_clean.png,682,741,666,741,page337_K-15_a_c0_sym_018,18,214,216,229,232,219,216,234,232,output\symbols\page337_K-15_a_c0_sym_018.png
page337_K-15_a_c0,data\cropped\page337_K-15_a_c0.png,data\clean\page337_K-15_a_c0_clean.png,682,741,666,741,page337_K-15_a_c0_sym_019,19,217,466,242,544,222,466,247,544,output\symbols\page337_K-15_a_c0_sym_019.png
page337_K-15_a_c0,data\cropped\page337_K-15_a_c0.png,data\clean\page337_K-15_a_c0_clean.png,682,741,666,741,page337_K-15_a_c0_sym_020,20,291,263,310,284,297,263,317,284,output\symbols\page337_K-15_a_c0_sym_020.png
page337_K-15_a_c0,data\cropped\page337_K-15_a_c0.png,data\clean\page337_K-15_a_c0_clean.png,682,741,666,741,page337_K-15_a_c0_sym_021,21,312,312,331,332,319,312,338,332,output\symbols\page337_K-15_a_c0_sym_021.png
page337_K-15_a_c0,data\cropped\page337_K-15_a_c0.png,data\clean\page337_K-15_a_c0_clean.png,682,741,666,741,page337_K-15_a_c0_sym_022,22,387,596,405,622,396,596,414,622,output\symbols\page337_K-15_a_c0_sym_022.png
page337_K-15_a_c0,data\cropped\page337_K-15_a_c0.png,data\clean\page337_K-15_a_c0_clean.png,682,741,666,741,page337_K-15_a_c0_sym_023,23,387,640,401,656,396,640,410,656,output\symbols\page337_K-15_a_c0_sym_023.png
page337_K-15_a_c0,data\cropped\page337_K-15_a_c0.png,data\clean\page337_K-15_a_c0_clean.png,682,741,666,741,page337_K-15_a_c0_sym_024,24,408,470,437,487,417,470,447,487,output\symbols\page337_K-15_a_c0_sym_024.png
page337_K-15_a_c0,data\cropped\page337_K-15_a_c0.png,data\clean\page337_K-15_a_c0_clean.png,682,741,666,741,page337_K-15_a_c0_sym_025,25,419,710,453,737,429,710,463,737,output\symbols\page337_K-15_a_c0_sym_025.png
page337_K-15_a_c0,data\cropped\page337_K-15_a_c0.png,data\clean\page337_K-15_a_c0_clean.png,682,741,666,741,page337_K-15_a_c0_sym_026,26,419,382,434,397,429,382,444,397,output\symbols\page337_K-15_a_c0_sym_026.png
page337_K-15_a_c0,data\cropped\page337_K-15_a_c0.png,data\clean\page337_K-15_a_c0_clean.png,682,741,666,741,page337_K-15_a_c0_sym_027,27,421,656,482,715,431,656,493,715,output\symbols\page337_K-15_a_c0_sym_027.png
page337_K-15_a_c0,data\cropped\page337_K-15_a_c0.png,data\clean\page337_K-15_a_c0_clean.png,682,741,666,741,page337_K-15_a_c0_sym_028,28,462,717,532,737,473,717,544,737,output\symbols\page337_K-15_a_c0_sym_028.png
page337_K-15_a_c0,data\cropped\page337_K-15_a_c0.png,data\clean\page337_K-15_a_c0_clean.png,682,741,666,741,page337_K-15_a_c0_sym_029,29,481,65,509,77,492,65,521,77,output\symbols\page337_K-15_a_c0_sym_029.png
page337_K-15_a_c0,data\cropped\page337_K-15_a_c0.png,data\clean\page337_K-15_a_c0_clean.png,682,741,666,741,page337_K-15_a_c0_sym_030,30,502,425,613,543,514,425,627,543,output\symbols\page337_K-15_a_c0_sym_030.png
page337_K-15_a_c0,data\cropped\page337_K-15_a_c0.png,data\clean\page337_K-15_a_c0_clean.png,682,741,666,741,page337_K-15_a_c0_sym_031,31,516,63,558,89,528,63,571,89,output\symbols\page337_K-15_a_c0_sym_031.png
page337_K-15_a_c0,data\cropped\page337_K-15_a_c0.png,data\clean\page337_K-15_a_c0_clean.png,682,741,666,741,page337_K-15_a_c0_sym_032,32,633,427,666,448,648,427,681,448,output\symbols\page337_K-15_a_c0_sym_032.png
page338_K-16_A_c0,data\cropped\page338_K-16_A_c0.png,data\clean\page338_K-16_A_c0_clean.png,621,634,621,634,page338_K-16_A_c0_sym_001,1,6,530,17,633,6,530,17,633,output\symbols\page338_K-16_A_c0_sym_001.png
page338_K-16_A_c0,data\cropped\page338_K-16_A_c0.png,data\clean\page338_K-16_A_c0_clean.png,621,634,621,634,page338_K-16_A_c0_sym_002,2,9,245,19,466,9,245,19,466,output\symbols\page338_K-16_A_c0_sym_002.png
page338_K-16_A_c0,data\cropped\page338_K-16_A_c0.png,data\clean\page338_K-16_A_c0_clean.png,621,634,621,634,page338_K-16_A_c0_sym_003,3,10,0,621,633,10,0,620,633,output\symbols\page338_K-16_A_c0_sym_003.png
page339_K-22_A_c0,data\cropped\page339_K-22_A_c0.png,data\clean\page339_K-22_A_c0_clean.png,607,618,607,618,page339_K-22_A_c0_sym_001,1,11,0,607,617,11,0,606,617,output\symbols\page339_K-22_A_c0_sym_001.png
page339_K-23_A_c0,data\cropped\page339_K-23_A_c0.png,data\clean\page339_K-23_A_c0_clean.png,552,588,552,588,page339_K-23_A_c0_sym_001,1,47,67,344,277,47,67,344,277,output\symbols\page339_K-23_A_c0_sym_001.png
page339_K-23_A_c0,data\cropped\page339_K-23_A_c0.png,data\clean\page339_K-23_A_c0_clean.png,552,588,552,588,page339_K-23_A_c0_sym_002,2,410,67,438,75,410,67,438,75,output\symbols\page339_K-23_A_c0_sym_002.png
page339_K-25_a_c0,data\cropped\page339_K-25_a_c0.png,data\clean\page339_K-25_a_c0_clean.png,619,597,619,597,page339_K-25_a_c0_sym_001,1,47,241,52,292,47,241,52,292,output\symbols\page339_K-25_a_c0_sym_001.png
page339_K-25_a_c0,data\cropped\page339_K-25_a_c0.png,data\clean\page339_K-25_a_c0_clean.png,619,597,619,597,page339_K-25_a_c0_sym_002,2,58,137,75,207,58,137,75,207,output\symbols\page339_K-25_a_c0_sym_002.png
page339_K-25_a_c0,data\cropped\page339_K-25_a_c0.png,data\clean\page339_K-25_a_c0_clean.png,619,597,619,597,page339_K-25_a_c0_sym_003,3,59,215,70,247,59,215,70,247,output\symbols\page339_K-25_a_c0_sym_003.png
page339_K-25_a_c0,data\cropped\page339_K-25_a_c0.png,data\clean\page339_K-25_a_c0_clean.png,619,597,619,597,page339_K-25_a_c0_sym_004,4,69,74,292,140,69,74,292,140,output\symbols\page339_K-25_a_c0_sym_004.png
page339_K-25_a_c0,data\cropped\page339_K-25_a_c0.png,data\clean\page339_K-25_a_c0_clean.png,619,597,619,597,page339_K-25_a_c0_sym_005,5,81,112,347,290,81,112,347,290,output\symbols\page339_K-25_a_c0_sym_005.png
page339_K-25_a_c0,data\cropped\page339_K-25_a_c0.png,data\clean\page339_K-25_a_c0_clean.png,619,597,619,597,page339_K-25_a_c0_sym_006,6,306,102,332,116,306,102,332,116,output\symbols\page339_K-25_a_c0_sym_006.png
page339_K-25_a_c0,data\cropped\page339_K-25_a_c0.png,data\clean\page339_K-25_a_c0_clean.png,619,597,619,597,page339_K-25_a_c0_sym_007,7,312,157,372,219,312,157,372,219,output\symbols\page339_K-25_a_c0_sym_007.png
page339_K-25_a_c0,data\cropped\page339_K-25_a_c0.png,data\clean\page339_K-25_a_c0_clean.png,619,597,619,597,page339_K-25_a_c0_sym_008,8,347,86,417,159,347,86,417,159,output\symbols\page339_K-25_a_c0_sym_008.png
page339_K-25_a_c0,data\cropped\page339_K-25_a_c0.png,data\clean\page339_K-25_a_c0_clean.png,619,597,619,597,page339_K-25_a_c0_sym_009,9,506,251,579,306,506,251,579,306,output\symbols\page339_K-25_a_c0_sym_009.png
page339_K-25_a_c0,data\cropped\page339_K-25_a_c0.png,data\clean\page339_K-25_a_c0_clean.png,619,597,619,597,page339_K-25_a_c0_sym_010,10,579,150,600,170,579,150,600,170,output\symbols\page339_K-25_a_c0_sym_010.png
page339_K-26_A_c0,data\cropped\page339_K-26_A_c0.png,data\clean\page339_K-26_A_c0_clean.png,552,588,552,588,page339_K-26_A_c0_sym_001,1,47,67,344,277,47,67,344,277,output\symbols\page339_K-26_A_c0_sym_001.png
page339_K-26_A_c0,data\cropped\page339_K-26_A_c0.png,data\clean\page339_K-26_A_c0_clean.png,552,588,552,588,page339_K-26_A_c0_sym_002,2,410,67,438,75,410,67,438,75,output\symbols\page339_K-26_A_c0_sym_002.png
page340_K-31_A_c0,data\cropped\page340_K-31_A_c0.png,data\clean\page340_K-31_A_c0_clean.png,527,544,527,544,page340_K-31_A_c0_sym_001,1,5,69,527,543,5,69,526,543,output\symbols\page340_K-31_A_c0_sym_001.png
page340_K-31_a_c1,data\cropped\page340_K-31_a_c1.png,data\clean\page340_K-31_a_c1_clean.png,483,485,483,485,page340_K-31_a_c1_sym_001,1,164,66,239,73,164,66,239,73,output\symbols\page340_K-31_a_c1_sym_001.png
page340_K-31_a_c1,data\cropped\page340_K-31_a_c1.png,data\clean\page340_K-31_a_c1_clean.png,483,485,483,485,page340_K-31_a_c1_sym_002,2,358,71,412,94,358,71,412,94,output\symbols\page340_K-31_a_c1_sym_002.png
page340_K-31_B_c3,data\cropped\page340_K-31_B_c3.png,data\clean\page340_K-31_B_c3_clean.png,271,288,271,288,page340_K-31_B_c3_sym_001,1,46,66,271,287,46,66,270,287,output\symbols\page340_K-31_B_c3_sym_001.png
page340_K-31_F_c2,data\cropped\page340_K-31_F_c2.png,data\clean\page340_K-31_F_c2_clean.png,483,485,483,485,page340_K-31_F_c2_sym_001,1,164,66,239,73,164,66,239,73,output\symbols\page340_K-31_F_c2_sym_001.png
page340_K-31_F_c2,data\cropped\page340_K-31_F_c2.png,data\clean\page340_K-31_F_c2_clean.png,483,485,483,485,page340_K-31_F_c2_sym_002,2,358,71,412,94,358,71,412,94,output\symbols\page340_K-31_F_c2_sym_002.png
page340_K-32_c0,data\cropped\page340_K-32_c0.png,data\clean\page340_K-32_c0_clean.png,597,610,597,610,page340_K-32_c0_sym_001,1,261,67,275,86,261,67,275,86,output\symbols\page340_K-32_c0_sym_001.png
page340_K-32_c0,data\cropped\page340_K-32_c0.png,data\clean\page340_K-32_c0_clean.png,597,610,597,610,page340_K-32_c0_sym_002,2,358,66,458,80,358,66,458,80,output\symbols\page340_K-32_c0_sym_002.png
page340_K-34_a_c0,data\cropped\page340_K-34_a_c0.png,data\clean\page340_K-34_a_c0_clean.png,516,514,516,514,page340_K-34_a_c0_sym_001,1,278,192,310,244,278,192,310,244,output\symbols\page340_K-34_a_c0_sym_001.png
page340_K-34_a_c0,data\cropped\page340_K-34_a_c0.png,data\clean\page340_K-34_a_c0_clean.png,516,514,516,514,page340_K-34_a_c0_sym_002,2,336,212,388,242,336,212,388,242,output\symbols\page340_K-34_a_c0_sym_002.png
page340_K-34_a_c0,data\cropped\page340_K-34_a_c0.png,data\clean\page340_K-34_a_c0_clean.png,516,514,516,514,page340_K-34_a_c0_sym_003,3,510,184,516,225,510,184,515,225,output\symbols\page340_K-34_a_c0_sym_003.png
page341_K-35_A_c0,data\cropped\page341_K-35_A_c0.png,data\clean\page341_K-35_A_c0_clean.png,677,676,677,676,page341_K-35_A_c0_sym_001,1,422,65,646,91,422,65,646,91,output\symbols\page341_K-35_A_c0_sym_001.png
page341_K-37_A_c0,data\cropped\page341_K-37_A_c0.png,data\clean\page341_K-37_A_c0_clean.png,677,676,677,676,page341_K-37_A_c0_sym_001,1,422,65,646,91,422,65,646,91,output\symbols\page341_K-37_A_c0_sym_001.png
page341_K-39_A_c0,data\cropped\page341_K-39_A_c0.png,data\clean\page341_K-39_A_c0_clean.png,677,676,677,676,page341_K-39_A_c0_sym_001,1,422,65,646,91,422,65,646,91,output\symbols\page341_K-39_A_c0_sym_001.png
page341_K-39_B_c1,data\cropped\page341_K-39_B_c1.png,data\clean\page341_K-39_B_c1_clean.png,677,676,677,676,page341_K-39_B_c1_sym_001,1,422,65,646,91,422,65,646,91,output\symbols\page341_K-39_B_c1_sym_001.png
page341_K-39_C_c0,data\cropped\page341_K-39_C_c0.png,data\clean\page341_K-39_C_c0_clean.png,677,676,677,676,page341_K-39_C_c0_sym_001,1,422,65,646,91,422,65,646,91,output\symbols\page341_K-39_C_c0_sym_001.png
page342_K-45_A_c0,data\cropped\page342_K-45_A_c0.png,data\clean\page342_K-45_A_c0_clean.png,741,725,741,725,page342_K-45_A_c0_sym_001,1,434,73,508,84,434,73,508,84,output\symbols\page342_K-45_A_c0_sym_001.png
page342_K-46_A_c0,data\cropped\page342_K-46_A_c0.png,data\clean\page342_K-46_A_c0_clean.png,741,725,741,725,page342_K-46_A_c0_sym_001,1,434,73,508,84,434,73,508,84,output\symbols\page342_K-46_A_c0_sym_001.png
page343_K-49_A_c0,data\cropped\page343_K-49_A_c0.png,data\clean\page343_K-49_A_c0_clean.png,833,845,757,768,page343_K-49_A_c0_sym_001,1,665,76,714,96,731,83,785,105,output\symbols\page343_K-49_A_c0_sym_001.png
page343_K-50_a_c0,data\cropped\page343_K-50_a_c0.png,data\clean\page343_K-50_a_c0_clean.png,833,845,757,768,page343_K-50_a_c0_sym_001,1,665,76,714,96,731,83,785,105,output\symbols\page343_K-50_a_c0_sym_001.png
page343_K-50_B_c1,data\cropped\page343_K-50_B_c1.png,data\clean\page343_K-50_B_c1_clean.png,833,845,757,768,page343_K-50_B_c1_sym_001,1,665,76,714,96,731,83,785,105,output\symbols\page343_K-50_B_c1_sym_001.png
page343_K-50_C_c0,data\cropped\page343_K-50_C_c0.png,data\clean\page343_K-50_C_c0_clean.png,833,845,757,768,page343_K-50_C_c0_sym_001,1,665,76,714,96,731,83,785,105,output\symbols\page343_K-50_C_c0_sym_001.png
page343_K-51_A_c0,data\cropped\page343_K-51_A_c0.png,data\clean\page343_K-51_A_c0_clean.png,833,845,757,768,page343_K-51_A_c0_sym_001,1,665,76,714,96,731,83,785,105,output\symbols\page343_K-51_A_c0_sym_001.png
page343_K-51_a_c1,data\cropped\page343_K-51_a_c1.png,data\clean\page343_K-51_a_c1_clean.png,833,845,757,768,page343_K-51_a_c1_sym_001,1,665,76,714,96,731,83,785,105,output\symbols\page343_K-51_a_c1_sym_001.png
page344_K-52_A_bis_c1,data\cropped\page344_K-52_A_bis_c1.png,data\clean\page344_K-52_A_bis_c1_clean.png,557,646,557,601,page344_K-52_A_bis_c1_sym_001,1,46,21,557,600,46,22,556,644,output\symbols\page344_K-52_A_bis_c1_sym_001.png
page344_K-54_B_c1,data\cropped\page344_K-54_B_c1.png,data\clean\page344_K-54_B_c1_clean.png,518,563,493,509,page344_K-54_B_c1_sym_001,1,39,11,180,89,40,12,189,98,output\symbols\page344_K-54_B_c1_sym_001.png
page344_K-54_B_c1,data\cropped\page344_K-54_B_c1.png,data\clean\page344_K-54_B_c1_clean.png,518,563,493,509,page344_K-54_B_c1_sym_002,2,298,15,493,61,313,16,517,67,output\symbols\page344_K-54_B_c1_sym_002.png
page344_K-55_B_c3,data\cropped\page344_K-55_B_c3.png,data\clean\page344_K-55_B_c3_clean.png,611,365,581,365,page344_K-55_B_c3_sym_001,1,245,0,368,27,257,0,387,27,output\symbols\page344_K-55_B_c3_sym_001.png
page345_K-58_D_c1,data\cropped\page345_K-58_D_c1.png,data\clean\page345_K-58_D_c1_clean.png,225,572,225,572,page345_K-58_D_c1_sym_001,1,150,476,172,510,150,476,172,510,output\symbols\page345_K-58_D_c1_sym_001.png
page346_K-60_E_c0,data\cropped\page346_K-60_E_c0.png,data\clean\page346_K-60_E_c0_clean.png,917,455,768,381,page346_K-60_E_c0_sym_001,1,36,229,210,371,42,273,250,443,output\symbols\page346_K-60_E_c0_sym_001.png
page346_K-60_E_c0,data\cropped\page346_K-60_E_c0.png,data\clean\page346_K-60_E_c0_clean.png,917,455,768,381,page346_K-60_E_c0_sym_002,2,49,54,497,271,58,64,593,323,output\symbols\page346_K-60_E_c0_sym_002.png
page346_K-60_E_c0,data\cropped\page346_K-60_E_c0.png,data\clean\page346_K-60_E_c0_clean.png,917,455,768,381,page346_K-60_E_c0_sym_003,3,197,297,214,316,235,354,255,377,output\symbols\page346_K-60_E_c0_sym_003.png
page346_K-60_E_c0,data\cropped\page346_K-60_E_c0.png,data\clean\page346_K-60_E_c0_clean.png,917,455,768,381,page346_K-60_E_c0_sym_004,4,221,57,768,380,263,68,916,453,output\symbols\page346_K-60_E_c0_sym_004.png
page346_K-61_a_c1,data\cropped\page346_K-61_a_c1.png,data\clean\page346_K-61_a_c1_clean.png,917,455,768,381,page346_K-61_a_c1_sym_001,1,36,229,210,371,42,273,250,443,output\symbols\page346_K-61_a_c1_sym_001.png
page346_K-61_a_c1,data\cropped\page346_K-61_a_c1.png,data\clean\page346_K-61_a_c1_clean.png,917,455,768,381,page346_K-61_a_c1_sym_002,2,49,54,497,271,58,64,593,323,output\symbols\page346_K-61_a_c1_sym_002.png
page346_K-61_a_c1,data\cropped\page346_K-61_a_c1.png,data\clean\page346_K-61_a_c1_clean.png,917,455,768,381,page346_K-61_a_c1_sym_003,3,197,297,214,316,235,354,255,377,output\symbols\page346_K-61_a_c1_sym_003.png
page346_K-61_a_c1,data\cropped\page346_K-61_a_c1.png,data\clean\page346_K-61_a_c1_clean.png,917,455,768,381,page346_K-61_a_c1_sym_004,4,221,57,768,380,263,68,916,453,output\symbols\page346_K-61_a_c1_sym_004.png
page346_K-61_B_c2,data\cropped\page346_K-61_B_c2.png,data\clean\page346_K-61_B_c2_clean.png,917,455,768,381,page346_K-61_B_c2_sym_001,1,36,229,210,371,42,273,250,443,output\symbols\page346_K-61_B_c2_sym_001.png
page346_K-61_B_c2,data\cropped\page346_K-61_B_c2.png,data\clean\page346_K-61_B_c2_clean.png,917,455,768,381,page346_K-61_B_c2_sym_002,2,49,54,497,271,58,64,593,323,output\symbols\page346_K-61_B_c2_sym_002.png
page346_K-61_B_c2,data\cropped\page346_K-61_B_c2.png,data\clean\page346_K-61_B_c2_clean.png,917,455,768,381,page346_K-61_B_c2_sym_003,3,197,297,214,316,235,354,255,377,output\symbols\page346_K-61_B_c2_sym_003.png
page346_K-61_B_c2,data\cropped\page346_K-61_B_c2.png,data\clean\page346_K-61_B_c2_clean.png,917,455,768,381,page346_K-61_B_c2_sym_004,4,221,57,768,380,263,68,916,453,output\symbols\page346_K-61_B_c2_sym_004.png
page346_K-62_A_c0,data\cropped\page346_K-62_A_c0.png,data\clean\page346_K-62_A_c0_clean.png,930,524,768,406,page346_K-62_A_c0_sym_001,1,24,30,69,72,29,38,83,92,output\symbols\page346_K-62_A_c0_sym_001.png
page346_K-62_A_c0,data\cropped\page346_K-62_A_c0.png,data\clean\page346_K-62_A_c0_clean.png,930,524,768,406,page346_K-62_A_c0_sym_002,2,107,18,354,70,129,23,428,90,output\symbols\page346_K-62_A_c0_sym_002.png
page346_K-62_A_c0,data\cropped\page346_K-62_A_c0.png,data\clean\page346_K-62_A_c0_clean.png,930,524,768,406,page346_K-62_A_c0_sym_003,3,382,21,556,58,462,27,673,74,output\symbols\page346_K-62_A_c0_sym_003.png
page346_K-62_A_c0,data\cropped\page346_K-62_A_c0.png,data\clean\page346_K-62_A_c0_clean.png,930,524,768,406,page346_K-62_A_c0_sym_004,4,618,29,696,54,748,37,842,69,output\symbols\page346_K-62_A_c0_sym_004.png
page346_K-62_C_c0,data\cropped\page346_K-62_C_c0.png,data\clean\page346_K-62_C_c0_clean.png,930,524,768,406,page346_K-62_C_c0_sym_001,1,24,30,69,72,29,38,83,92,output\symbols\page346_K-62_C_c0_sym_001.png
page346_K-62_C_c0,data\cropped\page346_K-62_C_c0.png,data\clean\page346_K-62_C_c0_clean.png,930,524,768,406,page346_K-62_C_c0_sym_002,2,107,18,354,70,129,23,428,90,output\symbols\page346_K-62_C_c0_sym_002.png
page346_K-62_C_c0,data\cropped\page346_K-62_C_c0.png,data\clean\page346_K-62_C_c0_clean.png,930,524,768,406,page346_K-62_C_c0_sym_003,3,382,21,556,58,462,27,673,74,output\symbols\page346_K-62_C_c0_sym_003.png
page346_K-62_C_c0,data\cropped\page346_K-62_C_c0.png,data\clean\page346_K-62_C_c0_clean.png,930,524,768,406,page346_K-62_C_c0_sym_004,4,618,29,696,54,748,37,842,69,output\symbols\page346_K-62_C_c0_sym_004.png
page346_K-62_n_c1,data\cropped\page346_K-62_n_c1.png,data\clean\page346_K-62_n_c1_clean.png,917,455,768,381,page346_K-62_n_c1_sym_001,1,36,229,210,371,42,273,250,443,output\symbols\page346_K-62_n_c1_sym_001.png
page346_K-62_n_c1,data\cropped\page346_K-62_n_c1.png,data\clean\page346_K-62_n_c1_clean.png,917,455,768,381,page346_K-62_n_c1_sym_002,2,49,54,497,271,58,64,593,323,output\symbols\page346_K-62_n_c1_sym_002.png
page346_K-62_n_c1,data\cropped\page346_K-62_n_c1.png,data\clean\page346_K-62_n_c1_clean.png,917,455,768,381,page346_K-62_n_c1_sym_003,3,197,297,214,316,235,354,255,377,output\symbols\page346_K-62_n_c1_sym_003.png
page346_K-62_n_c1,data\cropped\page346_K-62_n_c1.png,data\clean\page346_K-62_n_c1_clean.png,917,455,768,381,page346_K-62_n_c1_sym_004,4,221,57,768,380,263,68,916,453,output\symbols\page346_K-62_n_c1_sym_004.png
page346_K-63_C_c0,data\cropped\page346_K-63_C_c0.png,data\clean\page346_K-63_C_c0_clean.png,254,406,254,390,page346_K-63_C_c0_sym_001,1,0,12,254,28,0,12,253,29,output\symbols\page346_K-63_C_c0_sym_001.png
page347_K-65_A_c2,data\cropped\page347_K-65_A_c2.png,data\clean\page347_K-65_A_c2_clean.png,630,632,630,632,page347_K-65_A_c2_sym_001,1,154,111,204,155,154,111,204,155,output\symbols\page347_K-65_A_c2_sym_001.png
page347_K-65_A_c2,data\cropped\page347_K-65_A_c2.png,data\clean\page347_K-65_A_c2_clean.png,630,632,630,632,page347_K-65_A_c2_sym_002,2,314,120,338,136,314,120,338,136,output\symbols\page347_K-65_A_c2_sym_002.png
page347_K-65_A_c2,data\cropped\page347_K-65_A_c2.png,data\clean\page347_K-65_A_c2_clean.png,630,632,630,632,page347_K-65_A_c2_sym_003,3,537,112,560,140,537,112,560,140,output\symbols\page347_K-65_A_c2_sym_003.png
page347_K-65_A_c3,data\cropped\page347_K-65_A_c3.png,data\clean\page347_K-65_A_c3_clean.png,630,632,630,632,page347_K-65_A_c3_sym_001,1,154,111,204,155,154,111,204,155,output\symbols\page347_K-65_A_c3_sym_001.png
page347_K-65_A_c3,data\cropped\page347_K-65_A_c3.png,data\clean\page347_K-65_A_c3_clean.png,630,632,630,632,page347_K-65_A_c3_sym_002,2,314,120,338,136,314,120,338,136,output\symbols\page347_K-65_A_c3_sym_002.png
page347_K-65_A_c3,data\cropped\page347_K-65_A_c3.png,data\clean\page347_K-65_A_c3_clean.png,630,632,630,632,page347_K-65_A_c3_sym_003,3,537,112,560,140,537,112,560,140,output\symbols\page347_K-65_A_c3_sym_003.png
page348_K-66_A_c0,data\cropped\page348_K-66_A_c0.png,data\clean\page348_K-66_A_c0_clean.png,1237,1292,735,768,page348_K-66_A_c0_sym_001,1,111,158,138,182,186,265,232,306,output\symbols\page348_K-66_A_c0_sym_001.png
page348_K-66_A_c0,data\cropped\page348_K-66_A_c0.png,data\clean\page348_K-66_A_c0_clean.png,1237,1292,735,768,page348_K-66_A_c0_sym_002,2,250,76,310,175,420,127,521,294,output\symbols\page348_K-66_A_c0_sym_002.png
